Customer ID,Recency,Frequency,Monetary,TotalOrders,TotalProducts,AverageOrderValue,LifetimeRevenue,CustomerAgeDays,DaysSinceLastPurchase,Cluster,Segment
13593,108,14,5493.29,14,2170,13.463946078431372,5493.29,538,108,2,VIP Customers
13594,53,2,533.32,2,396,16.161212121212124,533.32,432,53,1,Loyal Customers
13595,517,3,784.48,3,341,5.485874125874126,784.48,129,517,3,Regular Customers
13596,6,2,664.11,2,384,4.548698630136986,664.11,7,6,1,Loyal Customers
13597,400,2,396.71,2,231,23.335882352941177,396.71,2,400,0,At Risk Customers
13598,47,5,761.96,5,393,8.28217391304348,761.96,604,47,1,Loyal Customers
13599,1,33,9811.04,33,6248,25.028163265306123,9811.04,737,1,2,VIP Customers
13600,312,2,518.42,2,599,12.644390243902436,518.42,321,312,0,At Risk Customers
13601,45,4,1159.99,4,957,6.270216216216216,1159.99,501,45,1,Loyal Customers
13602,65,4,1025.17,4,538,17.67534482758621,1025.17,495,65,3,Regular Customers
13603,26,1,164.34,1,164,6.086666666666667,164.34,0,26,1,Loyal Customers
13604,659,1,717.62,1,242,34.172380952380955,717.62,0,659,0,At Risk Customers
13605,387,2,522.67,2,425,9.861698113207549,522.67,184,387,0,At Risk Customers
13606,29,3,276.75,3,276,6.91875,276.75,282,29,1,Loyal Customers
13607,40,2,1075.81,2,466,8.89099173553719,1075.81,362,40,1,Loyal Customers
13608,541,1,232.05,1,110,6.825,232.05,0,541,0,At Risk Customers
13609,593,1,167.35,1,19,23.90714285714285,167.35,0,593,0,At Risk Customers
13610,12,14,2103.71,14,869,5.272456140350878,2103.71,691,12,2,VIP Customers
13611,89,10,3297.9300000000003,10,1988,14.592610619469028,3297.9300000000003,647,89,3,Regular Customers
13612,633,1,818.29,1,444,16.3658,818.29,0,633,0,At Risk Customers
13613,453,5,1039.85,5,445,17.62457627118644,1039.85,207,453,3,Regular Customers
13614,24,6,2332.74,6,821,8.836136363636363,2332.74,527,24,1,Loyal Customers
13615,319,8,6272.53,8,2910,17.091362397820163,6272.53,361,319,3,Regular Customers
13616,568,2,283.85,2,172,8.110000000000001,283.85,122,568,0,At Risk Customers
13617,40,8,1278.75,8,593,11.950934579439252,1278.75,454,40,3,Regular Customers
13618,174,1,177.34,1,246,13.64153846153846,177.34,0,174,0,At Risk Customers
13619,545,2,224.94,2,79,4.998666666666667,224.94,129,545,0,At Risk Customers
13620,528,1,112.34,1,74,22.468,112.34,0,528,0,At Risk Customers
13621,117,1,213.85,1,343,11.255263157894737,213.85,0,117,0,At Risk Customers
13622,696,1,658.95,1,379,20.5921875,658.95,0,696,0,At Risk Customers
13623,31,10,2533.06,10,1010,8.919225352112676,2533.06,706,31,2,VIP Customers
13624,388,1,462.08,1,820,21.003636363636364,462.08,0,388,0,At Risk Customers
13625,597,1,301.26,1,144,14.345714285714283,301.26,0,597,0,At Risk Customers
13626,253,2,707.04,2,398,16.069090909090907,707.04,126,253,0,At Risk Customers
13627,59,7,2245.9,7,1632,17.410077519379847,2245.9,581,59,3,Regular Customers
13628,676,1,310.14,1,106,19.38375,310.14,0,676,0,At Risk Customers
13629,23,19,13370.86,19,7722,153.6880459770115,13370.86,642,23,2,VIP Customers
13630,5,7,2031.78,7,1391,28.61661971830986,2031.78,280,5,2,VIP Customers
13631,100,11,3070.42,11,467,279.1290909090909,3070.42,167,100,3,Regular Customers
13632,25,8,3645.81,8,1633,16.571863636363638,3645.81,586,25,2,VIP Customers
13634,33,16,5033.77,16,2090,11.286479820627804,5033.77,664,33,2,VIP Customers
13635,68,4,2999.16,4,1884,18.51333333333333,2999.16,671,68,3,Regular Customers
13636,37,5,949.12,5,592,15.065396825396826,949.12,248,37,1,Loyal Customers
13637,52,3,804.3,3,405,8.124242424242423,804.3,174,52,1,Loyal Customers
13638,16,1,122.64,1,93,15.33,122.64,0,16,1,Loyal Customers
13639,74,2,1346.27,2,997,22.81813559322034,1346.27,362,74,3,Regular Customers
13640,611,1,405.0,1,108,101.25,405.0,0,611,0,At Risk Customers
13641,641,5,1016.47,5,1098,23.10159090909091,1016.47,93,641,3,Regular Customers
13642,216,4,472.2,4,231,4.497142857142857,472.2,217,216,3,Regular Customers
13643,31,10,2156.77,10,902,21.144803921568627,2156.77,700,31,2,VIP Customers
13644,16,4,2624.26,4,2067,17.974383561643837,2624.26,89,16,1,Loyal Customers
13645,120,1,252.1,1,158,50.42,252.1,0,120,0,At Risk Customers
13646,400,2,326.25,2,79,5.625,326.25,0,400,0,At Risk Customers
13647,10,8,3041.68,8,1795,21.882589928057552,3041.68,593,10,2,VIP Customers
13648,400,8,1764.02,8,960,16.641698113207546,1764.02,337,400,3,Regular Customers
13649,257,6,1453.68,6,782,13.46,1453.68,270,257,3,Regular Customers
13650,17,10,3288.0,10,1746,19.11627906976744,3288.0,666,17,2,VIP Customers
13651,35,3,226.85,3,62,16.20357142857143,226.85,346,35,1,Loyal Customers
13652,46,5,2262.05,5,1458,16.04290780141844,2262.05,606,46,3,Regular Customers
13653,488,1,152.2,1,72,16.91111111111111,152.2,0,488,0,At Risk Customers
13654,43,11,6308.0,11,4762,19.173252279635257,6308.0,694,43,2,VIP Customers
13655,114,6,2280.51,6,1225,19.163949579831936,2280.51,477,114,3,Regular Customers
13656,165,4,1078.85,4,862,12.400574712643676,1078.85,430,165,3,Regular Customers
13657,11,2,382.14,2,209,23.88375,382.14,190,11,1,Loyal Customers
13658,10,9,6025.5,9,2171,25.424050632911392,6025.5,662,10,2,VIP Customers
13659,206,12,4884.68,12,2527,17.827299270072995,4884.68,455,206,3,Regular Customers
13660,400,1,306.64,1,136,7.665999999999999,306.64,0,400,0,At Risk Customers
13661,603,1,325.24,1,118,19.131764705882357,325.24,0,603,0,At Risk Customers
13662,86,11,2233.61,11,1169,16.423602941176473,2233.61,572,86,3,Regular Customers
13663,179,5,2047.51,5,893,20.681919191919192,2047.51,467,179,3,Regular Customers
13665,386,3,1711.66,3,1652,16.147735849056605,1711.66,117,386,3,Regular Customers
13666,60,5,127.9,5,54,6.731578947368422,127.9,675,60,1,Loyal Customers
13667,149,1,299.05,1,149,3.603012048192771,299.05,0,149,0,At Risk Customers
13668,3,35,12948.48,35,6096,17.127619047619046,12948.48,725,3,2,VIP Customers
13669,51,3,413.55,3,393,29.539285714285715,413.55,356,51,1,Loyal Customers
13670,75,1,349.7,1,282,13.988,349.7,0,75,0,At Risk Customers
13671,395,1,172.6,1,95,2.696875,172.6,0,395,0,At Risk Customers
13672,301,3,419.92,3,138,23.32888888888889,419.92,429,301,0,At Risk Customers
13673,19,2,387.44,2,114,6.457333333333334,387.44,13,19,1,Loyal Customers
13674,433,1,240.68,1,102,17.19142857142857,240.68,0,433,0,At Risk Customers
13675,151,2,486.8200000000001,2,330,19.472800000000003,486.8200000000001,133,151,0,At Risk Customers
13676,539,2,243.9,2,104,18.76153846153846,243.9,80,539,0,At Risk Customers
13677,405,2,551.24,2,217,5.200377358490566,551.24,115,405,0,At Risk Customers
13678,152,1,232.6,1,924,14.5375,232.6,0,152,0,At Risk Customers
13679,494,3,281.26,3,102,5.6252,281.26,241,494,0,At Risk Customers
13680,1,12,11419.67,12,5244,17.67750773993808,11419.67,733,1,2,VIP Customers
13681,18,4,827.83,4,360,14.523333333333332,827.83,137,18,1,Loyal Customers
13682,187,1,59.5,1,10,19.83333333333333,59.5,0,187,0,At Risk Customers
13683,458,1,258.6,1,180,25.860000000000003,258.6,0,458,0,At Risk Customers
13684,286,4,594.88,4,234,5.508148148148148,594.88,335,286,3,Regular Customers
13685,3,7,3119.44,7,5056,79.98564102564103,3119.44,57,3,2,VIP Customers
13686,183,3,409.04,3,378,12.030588235294118,409.04,218,183,0,At Risk Customers
13687,438,1,11880.84,1,87167,264.01866666666666,11880.84,0,438,3,Regular Customers
13688,635,1,375.5,1,130,75.1,375.5,0,635,0,At Risk Customers
13689,63,2,1259.5,2,722,139.94444444444446,1259.5,381,63,1,Loyal Customers
13690,59,1,172.25,1,67,19.13888888888889,172.25,0,59,0,At Risk Customers
13691,396,1,212.78,1,145,3.9403703703703705,212.78,0,396,0,At Risk Customers
13692,25,5,3114.4,5,2101,32.44166666666667,3114.4,395,25,1,Loyal Customers
13693,374,9,2011.82,9,880,18.979433962264157,2011.82,358,374,3,Regular Customers
13694,4,143,195640.69,143,188201,128.7957142857143,195640.69,731,4,2,VIP Customers
13695,31,16,2770.73,16,1791,28.86177083333333,2770.73,546,31,2,VIP Customers
13696,422,3,2020.4,3,552,84.18333333333334,2020.4,244,422,3,Regular Customers
13697,39,1,151.3,1,177,12.608333333333334,151.3,0,39,1,Loyal Customers
13698,597,2,451.73,2,227,11.887631578947367,451.73,85,597,0,At Risk Customers
13699,155,2,764.15,2,219,20.6527027027027,764.15,395,155,3,Regular Customers
13700,26,13,2596.9700000000003,13,2786,10.820708333333334,2596.9700000000003,644,26,2,VIP Customers
13701,447,1,161.0,1,80,17.88888888888889,161.0,0,447,0,At Risk Customers
13702,446,1,135.18,1,74,27.036,135.18,0,446,0,At Risk Customers
13703,318,2,425.56,2,128,11.501621621621622,425.56,96,318,0,At Risk Customers
13704,5,9,2308.06,9,1531,17.224328358208954,2308.06,83,5,2,VIP Customers
13705,8,7,1717.19,7,906,23.205270270270272,1717.19,616,8,2,VIP Customers
13706,303,2,631.1700000000001,2,301,16.609736842105264,631.1700000000001,324,303,0,At Risk Customers
13707,267,5,3365.86,5,2210,21.715225806451613,3365.86,269,267,3,Regular Customers
13708,271,1,285.33,1,301,5.823061224489796,285.33,0,271,0,At Risk Customers
13709,4,18,7571.35,18,4122,18.602825552825557,7571.35,693,4,2,VIP Customers
13710,32,3,509.52,3,336,33.968,509.52,580,32,1,Loyal Customers
13711,219,9,1792.26,9,819,19.48108695652174,1792.26,505,219,3,Regular Customers
13712,247,2,766.42,2,1128,23.224848484848483,766.42,364,247,0,At Risk Customers
13713,408,3,740.76,3,284,9.2595,740.76,174,408,3,Regular Customers
13714,465,1,161.35,1,50,5.378333333333333,161.35,0,465,0,At Risk Customers
13715,281,17,8153.04,17,4800,15.92390625,8153.04,357,281,2,VIP Customers
13716,269,1,138.28,1,138,6.584761904761905,138.28,0,269,0,At Risk Customers
13717,32,8,1763.3,8,2144,14.22016129032258,1763.3,453,32,2,VIP Customers
13718,246,2,306.55,2,173,25.54583333333333,306.55,49,246,0,At Risk Customers
13719,15,11,2783.08,11,1588,11.222096774193547,2783.08,556,15,2,VIP Customers
13720,117,4,799.9,4,501,18.60232558139535,799.9,138,117,3,Regular Customers
13721,36,2,741.54,2,512,17.655714285714286,741.54,358,36,1,Loyal Customers
13722,132,10,5635.41,10,3059,29.816984126984128,5635.41,514,132,3,Regular Customers
13723,217,6,1194.08,6,593,20.58758620689655,1194.08,394,217,3,Regular Customers
13724,637,1,213.01,1,130,5.071666666666666,213.01,0,637,0,At Risk Customers
13725,50,8,1980.56,8,806,19.043846153846157,1980.56,258,50,3,Regular Customers
13726,39,2,1079.66,2,1054,25.70619047619048,1079.66,61,39,1,Loyal Customers
13727,29,8,1074.15,8,368,12.941566265060242,1074.15,701,29,1,Loyal Customers
13728,37,16,2855.17,16,1269,17.409573170731708,2855.17,693,37,2,VIP Customers
13729,436,3,724.73,3,419,18.582820512820515,724.73,248,436,3,Regular Customers
13730,136,2,752.6,2,488,17.50232558139535,752.6,25,136,3,Regular Customers
13731,219,2,610.59,2,278,16.068157894736842,610.59,27,219,0,At Risk Customers
13732,28,1,491.86,1,498,14.904848484848486,491.86,0,28,1,Loyal Customers
13733,411,2,487.03,2,335,16.794137931034484,487.03,324,411,0,At Risk Customers
13734,509,4,6695.6900000000005,4,302,247.98851851851853,6695.6900000000005,94,509,3,Regular Customers
13735,25,13,9762.77,13,4135,15.089289026275116,9762.77,701,25,2,VIP Customers
13736,5,7,2752.47,7,1549,4.968357400722021,2752.47,728,5,2,VIP Customers
13737,200,1,339.6,1,125,11.32,339.6,0,200,0,At Risk Customers
13738,396,1,434.78,1,237,4.885168539325843,434.78,0,396,0,At Risk Customers
13739,18,2,292.2,2,76,48.7,292.2,509,18,1,Loyal Customers
13740,241,5,1582.77,5,987,16.837978723404255,1582.77,496,241,3,Regular Customers
13741,72,3,668.4300000000001,3,218,19.65970588235294,668.4300000000001,145,72,1,Loyal Customers
13742,17,12,3107.87,12,1115,9.92929712460064,3107.87,303,17,2,VIP Customers
13743,3,7,1341.6,7,1776,32.72195121951219,1341.6,256,3,1,Loyal Customers
13744,95,2,1080.52,2,1153,17.15111111111111,1080.52,197,95,3,Regular Customers
13745,162,2,777.36,2,1146,13.881428571428572,777.36,383,162,3,Regular Customers
13746,414,1,176.69,1,83,19.63222222222222,176.69,0,414,0,At Risk Customers
13747,374,2,169.8,2,60,33.96,169.8,51,374,0,At Risk Customers
13748,96,9,2064.35,9,1028,35.592241379310344,2064.35,642,96,3,Regular Customers
13750,54,11,3602.18,11,1370,48.029066666666665,3602.18,563,54,2,VIP Customers
13751,288,1,296.25,1,152,32.916666666666664,296.25,0,288,0,At Risk Customers
13752,124,7,1579.8300000000002,7,1005,16.806702127659577,1579.8300000000002,403,124,3,Regular Customers
13753,288,4,2094.57,4,1450,26.182125000000003,2094.57,449,288,3,Regular Customers
13754,152,3,447.05,3,315,21.28809523809524,447.05,285,152,0,At Risk Customers
13755,4,9,2108.06,9,1242,6.567165109034268,2108.06,59,4,2,VIP Customers
13756,2,23,8655.95,23,5138,25.236005830903792,8655.95,722,2,2,VIP Customers
13757,675,1,195.55,1,54,24.44375,195.55,0,675,0,At Risk Customers
13758,12,15,8698.13,15,4667,30.51975438596491,8698.13,727,12,2,VIP Customers
13759,33,2,659.4100000000001,2,287,26.376400000000004,659.4100000000001,37,33,1,Loyal Customers
13760,54,5,1363.64,5,623,11.459159663865544,1363.64,539,54,3,Regular Customers
13761,50,6,1952.17,6,1079,16.001393442622952,1952.17,606,50,3,Regular Customers
13762,219,5,2472.48,5,2608,70.64228571428572,2472.48,479,219,3,Regular Customers
13763,63,3,5217.44,3,3224,104.3488,5217.44,371,63,3,Regular Customers
13764,71,6,2919.62,6,2084,7.890864864864865,2919.62,571,71,3,Regular Customers
13765,653,1,352.821,1,297,20.75417647058824,352.821,0,653,0,At Risk Customers
13766,495,1,190.35,1,137,11.197058823529412,190.35,0,495,0,At Risk Customers
13767,2,73,33903.57,73,14595,44.37640052356021,33903.57,736,2,2,VIP Customers
13768,727,2,875.97,2,373,26.544545454545457,875.97,4,727,0,At Risk Customers
13769,2,20,5478.12,20,2452,19.92043636363636,5478.12,721,2,2,VIP Customers
13770,422,4,785.37,4,468,16.361875,785.37,308,422,3,Regular Customers
13771,64,9,5728.82,9,3140,26.522314814814813,5728.82,588,64,2,VIP Customers
13772,34,8,3100.02,8,1446,5.467407407407407,3100.02,620,34,2,VIP Customers
13773,397,2,301.54,2,174,15.870526315789474,301.54,263,397,0,At Risk Customers
13774,82,1,345.0,1,192,15.681818181818182,345.0,0,82,0,At Risk Customers
13775,591,1,1049.66,1,455,16.661269841269842,1049.66,0,591,0,At Risk Customers
13776,428,2,623.98,2,2,311.99,623.98,0,428,0,At Risk Customers
13777,1,61,49638.26,61,23190,139.4333146067416,49638.26,737,1,2,VIP Customers
13778,103,4,1124.49,4,511,25.55659090909091,1124.49,462,103,3,Regular Customers
13779,516,1,161.13,1,53,5.967777777777777,161.13,0,516,0,At Risk Customers
13780,7,3,732.07,3,479,7.470102040816327,732.07,399,7,1,Loyal Customers
13781,251,3,778.83,3,300,13.663684210526316,778.83,470,251,3,Regular Customers
13782,13,13,1786.08,13,643,7.50453781512605,1786.08,720,13,2,VIP Customers
13783,488,4,1542.09,4,3437,154.209,1542.09,185,488,3,Regular Customers
13784,10,14,2910.23,14,2827,67.67976744186046,2910.23,440,10,2,VIP Customers
13785,429,4,542.49,4,151,18.083,542.49,31,429,3,Regular Customers
13786,367,6,3127.99,6,1515,26.96543103448276,3127.99,368,367,3,Regular Customers
13787,76,6,1222.5,6,998,14.215116279069768,1222.5,619,76,3,Regular Customers
13788,505,1,3.75,1,1,3.75,3.75,0,505,0,At Risk Customers
13789,388,1,239.46,1,258,13.303333333333336,239.46,0,388,0,At Risk Customers
13790,4,1,348.79999999999995,1,748,7.75111111111111,348.79999999999995,0,4,1,Loyal Customers
13791,128,2,1516.0,2,1200,137.8181818181818,1516.0,40,128,3,Regular Customers
13792,66,3,383.95,3,156,16.693478260869565,383.95,356,66,1,Loyal Customers
13793,647,1,96.0,1,52,13.714285714285714,96.0,0,647,0,At Risk Customers
13794,547,1,126.03,1,63,14.003333333333334,126.03,0,547,0,At Risk Customers
13795,388,4,836.3,4,1250,28.83793103448276,836.3,249,388,3,Regular Customers
13796,499,1,289.7,1,218,13.168181818181818,289.7,0,499,0,At Risk Customers
13797,437,3,1179.45,3,573,15.121153846153849,1179.45,210,437,3,Regular Customers
13798,1,110,75428.87,110,48187,104.61701803051317,75428.87,729,1,2,VIP Customers
13799,117,9,2803.57,9,1539,26.448773584905663,2803.57,527,117,3,Regular Customers
13800,310,3,1679.56,3,891,23.00767123287671,1679.56,427,310,3,Regular Customers
13801,67,1,324.8,1,168,14.121739130434785,324.8,0,67,0,At Risk Customers
13802,139,19,26259.11,19,14129,58.61408482142857,26259.11,523,139,2,VIP Customers
13803,255,3,1338.91,3,831,17.16551282051282,1338.91,363,255,3,Regular Customers
13804,31,9,3161.12,9,1797,18.928862275449102,3161.12,406,31,2,VIP Customers
13805,52,2,924.6,2,1900,71.12307692307692,924.6,76,52,1,Loyal Customers
13806,64,1,256.38,1,56,25.638,256.38,0,64,0,At Risk Customers
13807,367,3,422.2,3,116,16.887999999999998,422.2,368,367,0,At Risk Customers
13808,6,5,1747.66,5,782,22.99552631578948,1747.66,91,6,1,Loyal Customers
13809,305,3,679.6999999999999,3,281,27.188,679.6999999999999,155,305,3,Regular Customers
13810,29,3,1499.01,3,312,42.828857142857146,1499.01,27,29,1,Loyal Customers
13811,184,3,814.5,3,68,62.65384615384615,814.5,55,184,3,Regular Customers
13812,42,3,539.0,3,333,14.97222222222222,539.0,63,42,1,Loyal Customers
13813,40,8,2765.4700000000003,8,1292,19.33895104895105,2765.4700000000003,694,40,2,VIP Customers
13814,92,3,2257.32,3,1214,28.573670886075952,2257.32,434,92,3,Regular Customers
13815,22,8,7475.74,8,5381,20.999269662921343,7475.74,643,22,2,VIP Customers
13816,24,2,571.6700000000001,2,269,20.41678571428572,571.6700000000001,40,24,1,Loyal Customers
13817,29,2,382.98,2,211,15.9575,382.98,322,29,1,Loyal Customers
13818,430,1,61.28,1,60,12.256,61.28,0,430,0,At Risk Customers
13819,302,6,2642.35,6,2309,26.16188118811881,2642.35,436,302,3,Regular Customers
13820,418,3,652.75,3,285,7.334269662921348,652.75,262,418,3,Regular Customers
13821,145,6,1379.08,6,477,6.760196078431372,1379.08,559,145,3,Regular Customers
13822,6,2,632.0,2,611,6.583333333333333,632.0,34,6,1,Loyal Customers
13823,19,7,3403.4500000000003,7,1564,20.880061349693253,3403.4500000000003,705,19,2,VIP Customers
13824,33,12,3314.76,12,1442,33.147600000000004,3314.76,604,33,2,VIP Customers
13825,622,2,255.59,2,182,6.38975,255.59,108,622,0,At Risk Customers
13826,176,1,189.5,1,82,18.95,189.5,0,176,0,At Risk Customers
13827,58,3,409.8,3,138,4.4543478260869565,409.8,85,58,1,Loyal Customers
13828,22,1,209.49,1,311,13.966,209.49,0,22,1,Loyal Customers
13829,421,1,102.0,1,12,102.0,102.0,0,421,0,At Risk Customers
13830,582,1,156.85000000000002,1,47,14.259090909090911,156.85000000000002,0,582,0,At Risk Customers
13831,16,18,6585.54,18,2393,36.184285714285714,6585.54,713,16,2,VIP Customers
13832,19,2,609.89,2,420,11.088909090909093,609.89,403,19,1,Loyal Customers
13833,159,2,700.41,2,243,15.91840909090909,700.41,244,159,0,At Risk Customers
13834,577,2,324.19,2,221,20.261875,324.19,92,577,0,At Risk Customers
13835,25,7,1095.27,7,520,15.426338028169011,1095.27,620,25,1,Loyal Customers
13836,399,2,620.37,2,273,20.011935483870968,620.37,15,399,0,At Risk Customers
13837,212,2,266.59000000000003,2,182,14.810555555555558,266.59000000000003,105,212,0,At Risk Customers
13838,6,10,1690.07,10,694,4.193722084367246,1690.07,573,6,2,VIP Customers
13839,486,1,139.95000000000002,1,25,19.992857142857144,139.95000000000002,0,486,0,At Risk Customers
13840,416,1,651.4,1,358,16.285,651.4,0,416,0,At Risk Customers
13841,253,1,85.0,1,100,85.0,85.0,0,253,0,At Risk Customers
13842,59,18,5319.34,18,2716,15.878626865671642,5319.34,602,59,2,VIP Customers
13843,381,1,319.75,1,145,17.76388888888889,319.75,0,381,0,At Risk Customers
13844,11,1,361.62,1,196,18.081,361.62,0,11,1,Loyal Customers
13845,65,1,312.98,1,182,34.77555555555556,312.98,0,65,0,At Risk Customers
13846,25,4,1307.79,4,705,16.145555555555553,1307.79,375,25,1,Loyal Customers
13847,720,1,310.72,1,96,16.353684210526318,310.72,0,720,0,At Risk Customers
13848,92,8,3015.0,8,9200,301.5,3015.0,637,92,3,Regular Customers
13849,52,5,3469.3,5,1883,15.769545454545456,3469.3,572,52,3,Regular Customers
13850,129,1,1595.48,1,944,17.155698924731183,1595.48,0,129,3,Regular Customers
13851,96,8,4606.46,8,2525,32.903285714285715,4606.46,584,96,3,Regular Customers
13852,611,1,187.35,1,85,17.031818181818185,187.35,0,611,0,At Risk Customers
13853,57,1,1090.14,1,312,47.39739130434782,1090.14,0,57,1,Loyal Customers
13854,9,39,11944.56,39,3642,67.10426966292134,11944.56,691,9,2,VIP Customers
13855,501,4,1310.34,4,575,17.949863013698632,1310.34,230,501,3,Regular Customers
13856,169,11,1142.03,11,1105,21.148703703703703,1142.03,450,169,3,Regular Customers
13857,393,6,1001.01,6,782,7.820390625,1001.01,177,393,3,Regular Customers
13858,57,1,216.17,1,75,19.651818181818182,216.17,0,57,0,At Risk Customers
13859,326,2,515.86,2,167,14.329444444444444,515.86,203,326,0,At Risk Customers
13860,1,5,1245.9,5,591,16.39342105263158,1245.9,85,1,1,Loyal Customers
13861,429,2,273.26,2,225,13.012380952380951,273.26,101,429,0,At Risk Customers
13862,18,9,2556.09,9,1927,15.9755625,2556.09,371,18,2,VIP Customers
13863,248,4,1239.55,4,553,17.707857142857144,1239.55,345,248,3,Regular Customers
13864,387,1,662.4000000000001,1,192,662.4000000000001,662.4000000000001,0,387,0,At Risk Customers
13865,58,4,501.56,4,204,16.718666666666667,501.56,231,58,1,Loyal Customers
13866,74,1,145.67,1,57,20.81,145.67,0,74,0,At Risk Customers
13867,31,3,1005.09,3,501,16.7515,1005.09,186,31,1,Loyal Customers
13868,7,2,3192.54,2,1964,96.74363636363636,3192.54,31,7,1,Loyal Customers
13869,123,10,7996.87,10,4302,9.54280429594272,7996.87,567,123,2,VIP Customers
13870,2,15,5712.08,15,3449,23.70157676348548,5712.08,667,2,2,VIP Customers
13871,23,17,7885.85,17,3502,19.616542288557216,7885.85,696,23,2,VIP Customers
13872,527,3,919.57,3,339,16.13280701754386,919.57,198,527,3,Regular Customers
13873,120,8,1038.92,8,472,17.315333333333335,1038.92,526,120,3,Regular Customers
13874,358,7,2049.15,7,864,29.697826086956525,2049.15,314,358,3,Regular Customers
13875,54,14,4814.37,14,3072,17.831,4814.37,668,54,2,VIP Customers
13876,64,1,122.7,1,36,17.52857142857143,122.7,0,64,0,At Risk Customers
13877,86,3,449.68,3,478,19.55130434782609,449.68,603,86,1,Loyal Customers
13878,55,4,2416.9,4,927,23.695098039215686,2416.9,549,55,3,Regular Customers
13879,646,1,395.5,1,204,15.82,395.5,0,646,0,At Risk Customers
13880,21,17,4293.86,17,2535,19.254977578475334,4293.86,540,21,2,VIP Customers
13881,4,43,45179.1,43,29760,98.8601750547046,45179.1,641,4,2,VIP Customers
13882,3,5,1191.13,5,953,18.325076923076924,1191.13,61,3,1,Loyal Customers
13883,11,15,6560.02,15,3584,20.75955696202532,6560.02,720,11,2,VIP Customers
13884,7,10,1825.03,10,752,10.027637362637362,1825.03,462,7,2,VIP Customers
13885,189,2,506.8,2,182,18.1,506.8,11,189,0,At Risk Customers
13886,71,1,243.56,1,126,15.2225,243.56,0,71,0,At Risk Customers
13887,204,1,349.55,1,147,18.397368421052636,349.55,0,204,0,At Risk Customers
13888,120,7,2001.59,7,795,11.705204678362572,2001.59,455,120,3,Regular Customers
13889,93,6,1991.23,6,979,23.990722891566264,1991.23,593,93,3,Regular Customers
13890,1,14,2927.38,14,1392,16.921271676300577,2927.38,732,1,2,VIP Customers
13891,378,3,859.21,3,476,8.678888888888888,859.21,203,378,3,Regular Customers
13892,27,6,1267.65,6,3125,35.212500000000006,1267.65,549,27,1,Loyal Customers
13893,298,1,821.1,1,190,39.1,821.1,0,298,0,At Risk Customers
13894,24,3,564.62,3,354,20.911851851851853,564.62,286,24,1,Loyal Customers
13895,28,6,4008.52,6,2060,21.551182795698924,4008.52,708,28,2,VIP Customers
13896,626,1,388.55,1,149,18.502380952380957,388.55,0,626,0,At Risk Customers
13897,50,3,1160.72,3,820,19.67322033898305,1160.72,627,50,1,Loyal Customers
13898,326,2,686.4,2,544,14.921739130434782,686.4,85,326,0,At Risk Customers
13899,16,2,388.52,2,156,20.448421052631577,388.52,258,16,1,Loyal Customers
13900,183,6,1610.59,6,938,16.953578947368424,1610.59,441,183,3,Regular Customers
13901,72,15,5676.34,15,3344,18.310774193548387,5676.34,631,72,2,VIP Customers
13902,632,5,34095.26,5,220600,541.1946031746032,34095.26,92,632,3,Regular Customers
13903,400,1,165.45000000000002,1,103,16.545,165.45000000000002,0,400,0,At Risk Customers
13904,37,2,332.64,2,332,12.793846153846154,332.64,257,37,1,Loyal Customers
13905,733,1,312.65,1,135,26.054166666666664,312.65,0,733,0,At Risk Customers
13906,409,1,42.0,1,100,42.0,42.0,0,409,0,At Risk Customers
13907,692,1,136.8,1,68,34.2,136.8,0,692,0,At Risk Customers
13908,80,4,2369.55,4,1478,19.42254098360656,2369.55,196,80,3,Regular Customers
13909,423,2,282.85,2,301,7.44342105263158,282.85,98,423,0,At Risk Customers
13911,57,20,4234.99,20,4487,17.7940756302521,4234.99,590,57,2,VIP Customers
13912,424,1,124.95,1,29,17.85,124.95,0,424,0,At Risk Customers
13913,507,1,42.22,1,10,14.073333333333332,42.22,0,507,0,At Risk Customers
13914,12,2,626.45,2,380,18.98333333333333,626.45,24,12,1,Loyal Customers
13915,394,1,70.80000000000001,1,24,35.400000000000006,70.80000000000001,0,394,0,At Risk Customers
13916,464,4,1275.81,4,673,17.240675675675675,1275.81,211,464,3,Regular Customers
13917,50,2,272.04,2,228,15.113333333333337,272.04,141,50,1,Loyal Customers
13918,50,2,1212.84,2,1140,40.428,1212.84,203,50,1,Loyal Customers
13919,59,4,1360.68,4,1133,17.67116883116883,1360.68,481,59,3,Regular Customers
13920,432,4,1774.68,4,1772,20.635813953488373,1774.68,130,432,3,Regular Customers
13921,402,4,730.7,4,210,16.606818181818184,730.7,319,402,3,Regular Customers
13922,352,3,865.2,3,467,28.84,865.2,115,352,3,Regular Customers
13923,54,1,351.13,1,185,17.5565,351.13,0,54,1,Loyal Customers
13924,2,6,1838.85,6,1575,15.716666666666669,1838.85,70,2,1,Loyal Customers
13925,93,4,678.25,4,331,16.54268292682927,678.25,42,93,3,Regular Customers
13926,23,1,223.85,1,104,20.35,223.85,0,23,1,Loyal Customers
13927,75,2,708.26,2,463,17.274634146341462,708.26,362,75,1,Loyal Customers
13928,11,4,464.57,4,129,17.206296296296298,464.57,122,11,1,Loyal Customers
13929,169,11,3494.1,11,1566,61.3,3494.1,525,169,3,Regular Customers
13930,58,2,337.34,2,274,19.843529411764703,337.34,78,58,1,Loyal Customers
